Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\Th9d8c.cfr
Action Line,Root BET 152 RAISE 366 RAISE 880
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,CALL freq,FOLD freq
Kd 9c 3c,0.00001,28.55,567.685,134.72,71.45,906.821,131.925,100.00,0.00
Kd 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 9c 7c,0.00036,48.11,956.559,134.721,51.90,517.941,103.747,100.00,0.00
Kd 9c 8c,0.00016,52.83,1050.43,134.722,47.17,424.068,93.4446,100.00,0.00
Kd Jc 2c,0.00016,31.69,630.069,134.724,68.31,844.436,128.494,100.00,0.00
Kd Jc 3c,0.00007,35.28,701.582,134.721,64.72,772.909,124.145,100.00,0.00
Kd Jc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Jc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Jc 6c,0.0001,52.74,1048.81,134.721,47.26,425.692,93.6392,100.00,0.00
Kd Jc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Jc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Jc 9c,0.31067,52.44,1032.64,133.407,47.56,441.858,96.5795,93.80,6.20
Kd Jc Tc,0.00029,41.18,797.184,131.144,58.82,677.315,119.706,88.06,11.94
Kh Kd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd 5c,0.00018,76.40,1474.5,130.764,23.60,0,0,0.00,100.00
Kh Kd 6c,0.00001,76.31,1474.5,130.914,23.69,0.00005,0.00002,0.00,100.00
Kh Kd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Kd Jc,0.1894,50.61,994.622,133.138,49.39,479.881,101.007,65.76,34.24
Kh Kd Qc,0.03105,52.03,980.279,127.652,47.97,494.223,107.091,61.80,38.20
Kh Kd Tc,0.46735,50.06,971.366,131.475,49.94,503.133,104.719,64.67,35.33
Kd Qc 2c,0.00046,36.36,723.07,134.723,63.64,751.433,122.745,100.00,0.00
Kd Qc 3c,0.00225,39.54,762.438,130.631,60.46,712.057,122.431,87.63,12.37
Kd Qc 4c,0.001,39.90,792.092,134.505,60.10,682.409,118.028,99.27,0.73
Kd Qc 5c,0.00467,45.89,904.236,133.511,54.11,570.272,109.545,90.33,9.67
Kd Qc 6c,0.00326,42.41,841.908,134.481,57.58,632.588,114.193,97.52,2.48
Kd Qc 7c,0.00146,45.25,886.579,132.743,54.75,587.912,111.622,88.89,11.11
Kd Qc 8c,0.00146,43.28,860.672,134.723,56.72,613.833,112.501,100.00,0.00
Kd Qc 9c,0.45774,49.71,959.843,130.81,50.29,514.662,106.388,82.42,17.58
Kd Qc Jc,0.00587,46.15,917.666,134.721,53.85,556.83,107.485,100.00,0.00
Kd Qc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Tc 2c,0.00029,42.61,847.333,134.722,57.39,627.177,113.604,100.00,0.00
Kd Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Tc 4c,0.00015,71.15,1414.84,134.72,28.85,59.6617,21.4975,100.00,0.00
Kd Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd Tc 7c,0.00088,44.83,887.694,134.145,55.17,586.805,110.572,88.99,11.01
Kd Tc 8c,0.00223,65.15,1287.9,133.927,34.85,186.606,55.664,86.95,13.05
Kd Tc 9c,0.44403,58.81,1151.77,132.681,41.19,322.743,81.4529,87.03,12.97
Kh 2d 2c,0.96313,53.92,1029.28,129.326,46.08,445.221,100.439,62.03,37.97
Kh 3d 3c,0.95215,53.82,1025.18,129.048,46.18,449.316,101.145,62.06,37.94
Kh 3d 2c,0.00073,56.93,1129.32,134.386,43.06,345.18,83.3201,44.58,55.42
Kh 4d 4c,0.44771,54.44,1038.59,129.252,45.56,435.912,99.4582,61.71,38.29
Kh 4d 2c,0.21499,52.32,1021.27,132.256,47.68,453.233,98.8048,62.10,37.90
Kh 4d 3c,0.03067,51.93,1020.59,133.162,48.07,453.911,98.1493,61.84,38.16
Kh 5d 5c,0.2506,55.09,1056.09,129.879,44.91,418.408,96.8467,61.28,38.72
Kh 5d 2c,0.86749,53.88,1038.87,130.626,46.12,435.627,98.1912,62.58,37.42
Kh 5d 3c,0.55732,54.05,1042.9,130.719,45.95,431.6,97.6444,62.31,37.69
Kh 5d 4c,0.56398,54.24,1039.07,129.779,45.76,435.427,98.9234,63.05,36.95
Kh 6d 6c,0.40471,55.94,1063.97,128.857,44.06,410.527,96.8582,61.15,38.85
Kh 6d 2c,0.98943,54.04,1028.26,128.92,45.96,446.244,100.924,62.31,37.69
Kh 6d 3c,0.92064,55.42,1054.05,128.851,44.58,420.453,98.0452,60.93,39.07
Kh 6d 4c,0.85333,55.79,1060.21,128.757,44.21,414.297,97.406,61.84,38.16
Kh 6d 5c,0.71039,57.53,1097.26,129.214,42.47,377.239,92.3393,62.11,37.89
Kh 7d 7c,0.39741,55.50,1061.32,129.555,44.50,413.178,96.5208,60.90,39.10
Kh 7d 2c,0.99686,54.16,1020.32,127.646,45.84,454.178,102.983,61.62,38.38
Kh 7d 3c,1.02122,52.70,1014,130.37,47.30,460.498,101.192,61.84,38.16
Kh 7d 4c,1.18473,55.83,1058.92,128.502,44.17,415.586,97.8035,61.59,38.41
Kh 7d 5c,1.11856,57.48,1082.28,127.563,42.52,392.221,95.8913,62.15,37.85
Kh 7d 6c,0.9685,59.87,1143.58,129.411,40.13,330.926,85.7202,63.33,36.67
Kh 8d 8c,0.28437,56.21,1089.26,131.284,43.79,385.237,91.4545,60.96,39.04
Kh 8d 2c,0.85908,55.37,1041.53,127.438,44.63,432.968,100.849,61.77,38.23
Kh 8d 3c,0.63134,56.01,1055.43,127.672,43.99,419.074,99.0243,61.46,38.54
Kh 8d 4c,0.81851,56.33,1061.8,127.715,43.67,412.703,98.23,61.44,38.56
Kh 8d 5c,0.78371,59.69,1111.1,126.121,40.31,363.404,93.7068,61.44,38.56
Kh 8d 6c,1.09372,60.24,1137.24,127.896,39.76,337.264,88.1826,62.98,37.02
Kh 8d 7c,0.6882,61.48,1180.26,130.059,38.52,294.241,79.4086,67.22,32.78
Kh 9d 9c,0.41084,62.45,1220.45,132.412,37.55,254.058,70.3239,62.13,37.87
Kh 9d 2c,0.50362,58.16,1131.54,131.814,41.84,342.964,85.2075,63.68,36.32
Kh 9d 3c,0.44555,59.25,1150.14,131.512,40.75,324.362,82.7457,63.09,36.91
Kh 9d 4c,0.31021,60.03,1159.48,130.864,39.97,315.018,81.9237,63.07,36.93
Kh 9d 5c,0.18786,61.03,1170.36,129.933,38.97,304.138,81.119,64.22,35.78
Kh 9d 6c,0.21782,62.59,1202.5,130.17,37.41,272,75.5745,65.94,34.06
Kh 9d 7c,0.22461,62.99,1215.11,130.698,37.01,259.387,72.8509,70.61,29.39
Kh 9d 8c,0.11265,63.75,1225.16,130.195,36.25,249.337,71.5094,69.44,30.56
Kh Jd Jc,0.43098,48.21,936.604,131.614,51.79,537.899,107.971,64.94,35.06
Kh Jd 2c,0.0288,60.63,1161.47,129.781,39.37,313.033,82.6573,73.48,26.52
Kh Jd 3c,0.0932,55.47,1061.84,129.68,44.53,412.667,96.3425,75.25,24.75
Kh Jd 4c,0.00911,62.07,1202.84,131.299,37.93,271.66,74.446,76.90,23.10
Kh Jd 5c,0.00067,61.45,1219.31,134.443,38.55,255.183,68.8021,64.01,35.99
Kh Jd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Jd 7c,0.02187,62.94,1251.09,134.665,37.06,223.408,62.6688,85.41,14.59
Kh Jd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Jd 9c,0.12302,70.26,1377.52,132.828,29.74,96.9822,33.9004,84.01,15.99
Kh Jd Tc,0.02212,51.63,971.804,127.52,48.37,502.687,108.035,65.71,34.29
Kh Qd Qc,0.35005,49.76,940.682,128.089,50.24,533.818,110.441,63.61,36.39
Kh Qd 2c,0.00331,47.04,870.789,125.422,52.96,603.707,118.494,69.81,30.19
Kh Qd 3c,0.00349,47.69,885.346,125.765,52.31,589.151,117.084,68.05,31.95
Kh Qd 4c,0.0013,55.96,1011.52,122.465,44.04,462.982,109.28,53.69,46.31
Kh Qd 5c,0.00076,46.07,910.6,133.916,53.93,563.905,108.69,68.74,31.26
Kh Qd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd 7c,0.00145,41.53,808.674,131.938,58.47,665.825,118.364,85.68,14.32
Kh Qd 8c,0.00035,34.61,688.24,134.724,65.39,786.259,124.992,100.00,0.00
Kh Qd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd Tc,0.00104,55.66,1025.9,124.864,44.33,448.596,105.18,52.55,47.45
Kh Td Tc,0.68825,45.43,872.937,130.18,54.57,601.561,114.592,65.49,34.51
Kh Td 2c,0.00882,59.15,1136.47,130.181,40.85,338.024,86.0069,68.90,31.10
Kh Td 3c,0.08593,48.41,928.843,129.997,51.59,545.65,109.943,76.94,23.06
Kh Td 4c,0.0052,59.98,1192.56,134.696,40.02,281.931,73.2391,90.48,9.52
Kh Td 5c,0.01037,58.79,1167.98,134.599,41.21,306.518,77.3202,75.79,24.21
Kh Td 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Td 7c,0.00028,59.29,1179.08,134.723,40.70,295.419,75.4437,100.00,0.00
Kh Td 8c,0.00004,71.17,1415.18,134.721,28.83,59.2978,21.3798,100.00,0.00
Kh Td 9c,0.28086,64.22,1252.96,132.184,35.78,221.531,64.3603,76.35,23.65
Qc 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 3c 2d,0.0003,54.75,1054.54,130.496,45.25,419.96,96.4739,79.23,20.77
Qc 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 3d 2c,0.00003,83.19,1474.5,120.091,16.81,0.00002,0.00001,0.00,100.00
Qc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 4c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 4c 3d,0.00133,55.60,1102.56,134.36,44.40,371.942,87.072,93.28,6.72
Qc 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 4d 3c,0.00097,54.96,1092.91,134.721,45.04,381.585,88.0715,100.00,0.00
Qc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5c 3d,0.00013,72.32,1438.02,134.723,27.68,36.4941,13.7033,100.00,0.00
Qc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6c 2d,0.00001,84.20,1474.5,118.647,15.80,0.00003,0.00002,0.00,100.00
Qc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 5d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7c 6d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7d 2c,0.00003,85.70,1474.5,116.572,14.30,0.00002,0.00001,0.00,100.00
Qc 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7d 4c,0.00001,84.78,1474.5,117.834,15.22,-0.00002,-0.00001,0.00,100.00
Qc 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 2d,0.00001,84.83,1474.5,117.758,15.17,0,0,0.00,100.00
Qc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 3d,0.00002,84.50,1474.5,118.216,15.50,0.00002,0.00001,0.00,100.00
Qc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 5d,0.00021,55.49,1103.36,134.722,44.51,371.145,86.6725,100.00,0.00
Qc 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8c 6d,0.00017,55.93,1112.27,134.723,44.07,362.24,85.4528,100.00,0.00
Qc 8c 7c,0.00037,59.48,1182.76,134.721,40.52,291.733,74.8417,100.00,0.00
Qc 8c 7d,0,55.72,1107.94,134.723,44.28,366.579,86.0507,100.00,0.00
Qc 8d 8c,0.03977,62.94,1219.77,131.304,37.06,254.727,71.4448,70.37,29.63
Qc 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 8d 4c,0.00051,64.61,1208.18,126.685,35.39,266.326,78.2355,64.77,35.23
Qc 8d 5c,0.00038,56.87,1130.87,134.723,43.13,343.624,82.8206,100.00,0.00
Qc 8d 6c,0.00016,61.64,1225.66,134.723,38.36,248.844,67.4286,100.00,0.00
Qc 8d 7c,0.00037,50.01,994.519,134.723,49.99,479.981,99.8145,100.00,0.00
Qc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc 9c 2d,0.18561,61.35,1200.55,132.574,38.65,273.951,73.6857,81.82,18.18
Qc 9c 3c,0.00104,61.09,1214.81,134.723,38.91,259.695,69.3821,100.00,0.00
Qc 9c 3d,0.20397,63.10,1229.83,132.04,36.90,244.677,68.934,82.73,17.27
Qc 9c 4c,0.00108,58.45,1162.24,134.722,41.55,312.254,78.1181,100.00,0.00
Qc 9c 4d,0.22627,62.81,1226.82,132.336,37.19,247.678,69.2254,81.91,18.09
Qc 9c 5c,0.01469,54.06,1073.8,134.576,45.94,400.702,90.6668,93.12,6.88
Qc 9c 5d,0.1701,64.74,1264.49,132.332,35.26,210.01,61.9106,82.76,17.24
Qc 9c 6c,0.0267,52.53,1042.64,134.483,47.47,431.858,94.5618,90.84,9.16
Qc 9c 6d,0.05739,66.36,1304.4,133.173,33.64,170.098,52.5619,87.70,12.30
Qc 9c 7c,0.01686,53.09,1055.49,134.695,46.91,419.018,92.854,96.92,3.08
Qc 9c 7d,0.08,66.96,1313.13,132.863,33.04,161.369,50.7705,84.50,15.50
Qc 9c 8c,0.1217,55.26,1097.58,134.563,44.74,376.914,87.5762,95.36,4.64
Qc 9c 8d,0.37461,55.87,1105.76,134.082,44.13,368.738,86.8648,93.18,6.82
Qc 9d 9c,0.14114,67.11,1312.73,132.523,32.89,161.761,51.127,80.45,19.55
Qc 9d 2c,0.18669,61.62,1206.02,132.609,38.38,268.482,72.7092,85.21,14.79
Qc 9d 3c,0.18634,63.38,1239.4,132.491,36.62,235.101,66.7326,85.98,14.02
Qc 9d 4c,0.26167,63.49,1244.56,132.807,36.51,229.942,65.4682,84.43,15.57
Qc 9d 5c,0.15924,64.10,1258.62,133.032,35.90,215.878,62.5065,84.82,15.18
Qc 9d 6c,0.01518,67.00,1315.62,133.038,33.00,158.884,50.0462,88.84,11.16
Qc 9d 7c,0.00937,64.64,1270,133.117,35.36,204.512,60.1166,87.14,12.86
Qc 9d 8c,0.33634,53.65,1059.44,133.802,46.35,415.058,93.0761,91.33,8.67
Qc Jc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Jc 2d,0.00047,46.28,920.339,134.723,53.72,554.157,107.236,100.00,0.00
Qc Jc 3c,0.00055,48.95,967.493,133.922,51.05,507.009,103.23,81.80,18.20
Qc Jc 3d,0.00353,63.24,1257.44,134.722,36.76,217.063,61.3746,100.00,0.00
Qc Jc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Jc 4d,0.00016,54.08,1075.34,134.723,45.92,399.177,90.3592,100.00,0.00
Qc Jc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Jc 5d,0.00041,55.12,1095.98,134.724,44.88,378.526,87.6646,100.00,0.00
Qc Jc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Jc 6d,0.00017,64.97,1291.97,134.723,35.03,182.526,54.1662,100.00,0.00
Qc Jc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Jc 7d,0.00816,62.85,1249.81,134.722,37.15,224.702,62.8774,100.00,0.00
Qc Jc 8c,0.00002,42.44,843.953,134.722,57.56,630.556,113.876,100.00,0.00
Qc Jc 8d,1.15312,52.95,1050.83,134.454,47.05,423.674,93.6069,96.69,3.31
Qc Jc 9c,0.36296,59.68,1176.89,133.602,40.32,297.616,76.7311,87.56,12.44
Qc Jc 9d,0.81979,52.36,1030.41,133.318,47.64,444.089,96.9074,89.86,10.14
Qc Jd Jc,0.13261,49.93,945.44,128.281,50.07,529.062,109.844,79.35,20.65
Qc Jc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Jc Td,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Jd 2c,0.00059,47.13,937.079,134.722,52.87,537.421,105.656,100.00,0.00
Qc Jd 3c,0.00073,46.49,924.498,134.721,53.51,550.004,106.851,100.00,0.00
Qc Jd 4c,0.00069,47.64,947.238,134.723,52.37,527.271,104.668,100.00,0.00
Qc Jd 5c,0.00045,47.78,950.044,134.724,52.22,524.474,104.397,100.00,0.00
Qc Jd 6c,0.00256,59.29,1178.9,134.723,40.71,295.598,75.4719,100.00,0.00
Qc Jd 7c,0.00052,56.74,1119.13,133.62,43.26,355.369,85.4,67.61,32.39
Qc Jd 8c,1.08236,52.60,1044.46,134.527,47.40,430.043,94.3104,97.61,2.39
Qc Jd 9c,0.51139,52.43,1032.65,133.434,47.57,441.845,96.5588,89.21,10.79
Qc Jd Tc,0.00078,54.52,1084.13,134.723,45.48,390.37,89.2237,100.00,0.00
Qd Qc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Qc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Qc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Qc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Qc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Qc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Qc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd Qc 9c,0.2608,51.36,1004.79,132.555,48.64,469.71,100.376,65.80,34.20
Qd Qc Jc,0.69817,50.72,967.148,129.198,49.28,507.355,107.013,81.31,18.69
Qh Qd Qc,4.04375,67.90,1332.8,132.982,32.10,141.708,45.8936,83.39,16.61
Qd Qc Tc,1.42304,50.83,976.29,130.12,49.17,498.212,105.334,76.11,23.89
Qc Tc 2c,0.00014,57.78,1142.64,133.985,42.22,331.866,81.7053,49.74,50.26
Qc Tc 2d,0.11978,65.64,1299.29,134.099,34.36,175.204,53.0118,94.76,5.24
Qc Tc 3c,0.03487,56.25,1112.55,134.001,43.75,361.958,86.0029,85.11,14.89
Qc Tc 3d,0.45904,60.87,1204.86,134.096,39.13,269.648,71.6399,95.81,4.19
Qc Tc 4c,0.16405,57.01,1130.85,134.393,42.99,343.649,83.0933,88.72,11.28
Qc Tc 4d,0.36596,63.87,1266.43,134.339,36.13,208.068,59.8612,96.91,3.09
Qc Tc 5c,0.22125,57.44,1138.37,134.266,42.56,336.131,82.1027,83.84,16.16
Qc Tc 5d,0.56561,60.39,1195.46,134.115,39.61,279.037,73.2294,95.64,4.36
Qc Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Tc 6d,0.21751,64.75,1282.55,134.194,35.25,191.947,56.6074,96.46,3.54
Qc Tc 7c,0.00008,60.40,1199.22,134.527,39.60,275.283,72.2551,93.86,6.14
Qc Tc 7d,0.14809,64.02,1271.29,134.532,35.98,203.219,58.7157,97.25,2.75
Qc Tc 8c,0.26473,58.20,1147.05,133.524,41.80,327.455,81.4357,84.58,15.42
Qc Tc 8d,0.83874,48.35,961.215,134.693,51.65,513.284,103.302,99.31,0.69
Qc Tc 9c,0.00645,58.86,1163.21,133.88,41.13,311.291,78.6649,90.74,9.26
Qc Tc 9d,0,nan,nan,nan,nan,nan,nan,nan,nan
Qc Td Tc,0.8131,53.06,1025.3,130.916,46.94,449.194,99.4782,80.05,19.95
Qc Td 2c,0.03051,66.19,1314.85,134.589,33.81,159.662,49.0859,98.87,1.13
Qc Td 3c,0.1904,64.89,1287.16,134.399,35.11,187.337,55.4585,97.11,2.89
Qc Td 4c,0.21421,64.85,1285.94,134.336,35.15,188.559,55.7702,96.80,3.20
Qc Td 5c,0.30353,65.34,1294.63,134.23,34.66,179.861,53.9489,95.96,4.04
Qc Td 6c,0.0369,64.37,1280.02,134.722,35.63,194.486,56.7423,98.99,1.01
Qc Td 7c,0.04814,65.11,1294.8,134.731,34.89,179.698,53.5393,98.53,1.47
Qc Td 8c,0.98174,49.13,976.742,134.696,50.87,497.756,101.713,99.08,0.92
Qc Td 9c,0.00013,54.08,1075.45,134.723,45.92,399.046,90.3395,100.00,0.00
Qd 3c 2c,0.01569,55.80,1091.73,132.55,44.20,382.764,90.0227,84.74,15.26
Qd 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 4c 3c,0.00655,58.05,1150.83,134.322,41.95,323.681,80.1996,91.88,8.12
Qd 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 5c 3c,0.00042,54.75,1088.76,134.722,45.25,385.734,88.6186,100.00,0.00
Qd 5c 4c,0,65.69,1306.25,134.724,34.31,168.267,50.9795,100.00,0.00
Qd 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 7c 4c,0.00004,54.01,1074.05,134.724,45.99,400.453,90.5194,100.00,0.00
Qd 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 7c 6c,0.00003,77.36,1474.5,129.132,22.64,0.00003,0.00001,0.00,100.00
Qd 8c 2c,0.00022,57.10,1128.14,133.852,42.90,346.363,83.93,96.63,3.37
Qd 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 8c 4c,0.00129,65.41,1221.4,126.517,34.59,253.095,76.0529,63.04,36.96
Qd 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 8c 6c,0.00014,56.70,1127.4,134.723,43.30,347.1,83.3199,100.00,0.00
Qd 8c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qd 9c 2c,0.23931,60.96,1191.4,132.42,39.04,283.099,75.372,84.55,15.45
Qd 9c 3c,0.22483,63.14,1233.11,132.325,36.86,241.389,68.0661,85.38,14.62
Qd 9c 4c,0.2662,62.74,1228.59,132.663,37.26,245.907,68.6127,83.46,16.54
Qd 9c 5c,0.16624,64.77,1270.14,132.86,35.23,204.363,60.2983,83.17,16.83
Qd 9c 6c,0.07041,66.34,1304.95,133.274,33.66,169.549,52.3582,87.64,12.36
Qd 9c 7c,0.1181,66.27,1301.93,133.108,33.73,172.573,53.1795,85.95,14.05
Qd 9c 8c,0.40391,56.11,1103.52,133.237,43.89,370.981,87.8718,89.38,10.62
Qd Jc 2c,0.00136,49.11,976.507,134.723,50.89,497.994,101.718,100.00,0.00
Qd Jc 3c,0.00067,54.44,1082.62,134.722,45.56,391.888,89.42,100.00,0.00
Qd Jc 4c,0.00108,46.29,920.452,134.723,53.71,554.051,107.228,100.00,0.00
Qd Jc 5c,0.00107,50.43,998.541,134.149,49.57,475.953,99.8098,90.07,9.93
Qd Jc 6c,0.00127,49.91,989.067,134.254,50.09,485.428,100.743,92.13,7.87
Qd Jc 7c,0.00111,54.94,1088.34,134.201,45.06,386.164,89.0943,90.63,9.37
Qd Jc 8c,0.87511,52.61,1044.31,134.486,47.39,430.184,94.3599,97.53,2.47
Qd Jc 9c,0.69849,52.79,1038.26,133.252,47.21,436.236,96.0519,87.90,12.10
Qd Jc Tc,0.00224,55.38,1101.28,134.723,44.62,373.224,86.9534,100.00,0.00
Qh Qd 2c,0.37291,72.26,1393.49,130.65,27.74,81.019,30.362,79.23,20.77
Qh Qd 3c,0.14089,73.15,1412.4,130.82,26.85,62.1041,24.0413,79.64,20.36
Qh Qd 4c,0.44031,70.91,1370.06,130.905,29.09,104.438,37.3173,77.20,22.80
Qh Qd 5c,0.1067,72.17,1395.24,130.972,27.83,79.2596,29.6098,78.14,21.86
Qh Qd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Qd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Qd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Qh Qd 9c,0.05343,47.05,916.425,131.957,52.95,558.08,109.566,62.97,37.03
Qh Qd Jc,0.51829,49.61,933.33,127.454,50.39,541.166,111.646,63.66,36.34
Qh Qd Tc,0.57466,47.54,909.98,129.694,52.46,564.52,111.853,63.53,36.47
