Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\Th9d8c.cfr
Action Line,Root CHECK BET 15 RAISE 60 RAISE 150
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 970 freq,RAISE 330 freq,CALL freq,FOLD freq
Jh 6d 2c,0.00824,44.02,41.9616,52.9583,55.98,203.653,134.739,0.00,21.46,31.19,47.35
Jh 6d 3c,0.01964,44.97,42.3286,52.2909,55.03,202.722,136.442,0.00,22.35,30.82,46.83
Jh 6d 4c,0.04363,45.35,40.1358,49.1643,54.65,203.984,138.252,0.01,21.70,33.38,44.92
Jh 6d 5c,0.1145,44.34,44.0584,55.2079,55.66,199.49,132.734,0.00,19.57,38.31,42.12
Jh 7d 7c,0.0536,42.11,55.2366,72.8762,57.89,192.96,123.449,0.00,16.14,35.60,48.26
Jh 7d 2c,0.07795,42.14,43.9284,57.915,57.86,201.157,128.761,0.00,17.56,38.87,43.57
Jh 7d 3c,0.12185,42.32,42.2477,55.467,57.68,201.601,129.44,0.00,18.08,41.21,40.72
Jh 7d 4c,0.17609,44.15,42.3585,53.3021,55.85,200.683,133.082,0.00,19.77,41.72,38.51
Jh 7d 5c,0.17912,44.08,48.9254,61.6667,55.92,193.909,128.423,0.00,18.74,43.24,38.02
Jh 7d 6c,0.16026,43.63,48.6125,61.9041,56.37,194.035,127.481,0.00,17.05,45.77,37.18
Jh 8d 8c,0.0161,43.94,51.6229,65.2746,56.06,195.91,129.423,0.00,17.51,37.69,44.81
Jh 8d 2c,0.04133,44.06,35.3027,44.5182,55.94,207.853,137.605,0.00,16.98,44.84,38.18
Jh 8d 3c,0.04214,44.00,36.3789,45.9293,56.00,206.796,136.778,0.00,16.87,45.06,38.06
Jh 8d 4c,0.07691,44.65,36.515,45.4342,55.35,205.615,137.584,0.00,17.52,46.63,35.84
Jh 8d 5c,0.08894,44.56,38.9158,48.5191,55.44,202.4,135.213,0.00,18.35,46.44,35.21
Jh 8d 6c,0.11287,44.44,42.9237,53.6612,55.56,198.503,132.322,0.00,17.86,47.42,34.72
Jh 8d 7c,0.09651,46.36,47.3707,56.7718,53.64,196.895,135.94,0.00,29.64,25.22,45.14
Jh 9d 9c,0.00051,40.14,53.3917,73.8951,59.86,194.786,120.521,0.00,27.12,25.00,47.88
Jh 9d 2c,0.0055,42.41,30.8269,40.3805,57.59,211.951,136.313,0.00,17.75,43.61,38.64
Jh 9d 3c,0.00632,42.12,33.8435,44.6419,57.88,209.17,133.84,0.00,17.09,44.45,38.46
Jh 9d 4c,0.00481,42.33,35.819,47.011,57.67,207.294,133.127,0.00,16.85,45.39,37.76
Jh 9d 5c,0.01477,44.42,37.0932,46.3877,55.58,204.702,136.418,0.00,18.73,44.44,36.83
Jh 9d 6c,0.00988,43.60,36.9041,47.0232,56.40,204.728,134.442,0.00,18.81,46.44,34.75
Jh 9d 7c,0.06957,45.65,45.6754,55.5804,54.35,197.274,134.445,0.01,21.97,39.07,38.95
Jh 9d 8c,0.06305,46.31,52.0843,62.4865,53.69,192.474,132.767,0.00,29.42,24.47,46.11
Jh Td Tc,0.00005,36.89,51.4923,77.5396,63.11,199.684,117.194,0.00,29.39,6.10,64.51
Jh Td 2c,0.00009,38.31,39.4667,57.2327,61.69,206.066,123.717,7.35,25.47,14.58,52.60
Jh Td 3c,0.00007,42.58,52.6083,68.6444,57.42,192.351,124.064,0.00,25.67,27.28,47.05
Jh Td 4c,0.00001,35.57,17.5921,27.4782,64.43,230.357,132.414,0.00,22.04,30.19,47.77
Jh Td 5c,0.00001,34.37,31.0805,50.2423,65.63,219.647,123.949,0.00,10.97,32.30,56.73
Jh Td 6c,0.00001,36.67,41.2932,62.5631,63.33,205.944,120.438,0.00,22.56,27.70,49.74
Jh Td 7c,0.02302,43.62,47.8845,60.9814,56.38,194.933,128.064,0.03,21.04,41.62,37.30
Jh Td 8c,0.04884,44.63,61.2519,76.2464,55.37,182.719,122.221,0.00,24.35,34.94,40.70
Jh Td 9c,0.07075,46.28,58.8153,70.6069,53.72,185.189,127.672,0.00,24.98,31.56,43.46
Kc 2d 2c,0.01342,39.71,53.9176,75.4275,60.29,193.374,118.798,0.00,12.26,44.19,43.54
Kc 3c 2c,0.00003,47.27,56.112,65.9421,52.73,190.552,133.852,0.42,22.34,31.64,45.60
Kc 3c 2d,0.0494,42.60,42.0901,54.8889,57.40,200.467,129.353,0.55,11.91,51.88,35.66
Kc 3d 3c,0.01251,41.07,51.9643,70.285,58.93,195.75,123.036,0.00,9.95,46.41,43.64
Kc 3d 2c,0.05428,42.60,41.2891,53.84,57.40,201.788,130.213,0.13,12.02,51.84,36.01
Kc 4c 2c,0.00002,46.06,60.5766,73.0693,53.94,187.691,128.869,0.25,20.78,30.78,48.18
Kc 4c 2d,0.05853,43.01,43.0376,55.5972,56.99,200.028,129.985,0.44,11.32,51.66,36.59
Kc 4c 3c,0.00002,45.58,56.0989,68.3739,54.42,188.855,128.534,0.13,23.38,32.26,44.24
Kc 4c 3d,0.11567,44.65,42.6095,53.0153,55.35,199.885,133.754,0.21,13.04,50.93,35.83
Kc 4d 4c,0.00678,42.53,49.8838,65.1671,57.47,198.013,127.604,0.00,7.82,46.73,45.44
Kc 4d 2c,0.05381,42.89,43.0264,55.7323,57.11,200.286,129.89,0.39,11.70,50.97,36.94
Kc 4d 3c,0.1072,44.82,43.0194,53.3287,55.18,199.717,134.041,0.40,13.11,49.99,36.50
Kc 5c 2c,0.00002,47.43,54.2522,63.5475,52.57,191.788,135.119,0.17,21.14,33.08,45.62
Kc 5c 2d,0.08077,42.22,46.275,60.8962,57.78,197.488,126.582,0.13,11.46,50.49,37.91
Kc 5c 3c,0.00003,43.54,41.2803,52.6774,56.46,203.098,133.22,0.21,22.69,31.24,45.87
Kc 5c 3d,0.11004,43.33,46.1583,59.1783,56.67,196.929,128.71,0.27,11.43,52.01,36.30
Kc 5c 4c,0.0041,47.64,54.5266,63.5848,52.36,192.884,136.44,0.01,22.83,28.73,48.43
Kc 5c 4d,0.16832,46.03,45.9185,55.4202,53.97,196.185,134.634,1.57,13.92,48.48,36.04
Kc 5d 5c,0.00597,42.51,47.8672,62.5499,57.49,200.148,128.953,0.16,7.96,47.11,44.77
Kc 5d 2c,0.07536,42.21,46.1502,60.7441,57.79,197.695,126.697,0.49,12.35,48.95,38.20
Kc 5d 3c,0.10687,43.53,47.6709,60.8383,56.47,195.71,128.364,0.58,12.75,49.49,37.18
Kc 5d 4c,0.16159,45.94,46.8589,56.6615,54.06,195.525,133.966,1.14,14.74,47.58,36.55
Kc 6c 2c,0,53.11,108.688,113.685,46.89,143.072,113.018,0.70,22.48,34.44,42.37
Kc 6c 2d,0.07574,43.94,47.851,60.5061,56.06,196.377,129.73,0.00,10.47,50.06,39.47
Kc 6c 3c,0.00001,43.08,58.1386,74.982,56.92,187.915,122.266,0.38,23.21,32.01,44.40
Kc 6c 3d,0.08876,43.73,46.0604,58.5107,56.27,197.357,129.91,0.25,12.40,48.21,39.14
Kc 6c 4c,0.00002,48.30,62.5477,71.9361,51.69,183.166,131.231,0.29,25.08,31.14,43.48
Kc 6c 4d,0.1012,43.84,43.9172,55.6544,56.16,198.518,130.919,0.85,12.38,49.28,37.50
Kc 6c 5c,0.00007,45.65,34.8104,42.3594,54.35,212.578,144.874,0.07,21.46,28.98,49.50
Kc 6c 5d,0.14544,44.28,45.3869,56.9382,55.72,196.706,130.762,2.50,11.48,50.48,35.53
Kc 6d 6c,0.00488,40.55,47.5749,65.1728,59.45,200.007,124.613,0.13,9.99,45.76,44.12
Kc 6d 2c,0.07998,43.28,47.2721,60.6814,56.72,197.167,128.743,0.15,12.17,47.43,40.25
Kc 6d 3c,0.08979,43.37,46.5352,59.6108,56.63,197.122,128.92,0.07,13.59,46.40,39.95
Kc 6d 4c,0.10795,44.04,46.9354,59.2067,55.96,196.2,129.857,0.18,14.51,46.71,38.60
Kc 6d 5c,0.14719,44.35,46.3648,58.084,55.65,195.959,130.409,2.13,12.01,50.19,35.67
Kc 7c 2c,0.00001,38.48,75.4903,108.991,61.52,168.281,101.31,1.15,24.98,30.91,42.97
Kc 7c 2d,0.02807,40.86,52.5682,71.4689,59.14,192.972,120.857,0.27,10.23,47.14,42.37
Kc 7c 3c,0,38.11,36.7398,53.5639,61.89,205.044,122.697,0.22,27.58,31.84,40.37
Kc 7c 3d,0.08771,43.79,48.5432,61.5819,56.21,195.381,128.744,0.21,11.56,49.65,38.57
Kc 7c 4c,0.00002,33.41,17.6252,29.3109,66.59,222.322,123.648,0.22,25.57,29.06,45.15
Kc 7c 4d,0.10768,44.10,45.0531,56.7559,55.90,197.753,131.024,0.34,13.76,47.63,38.27
Kc 7c 5c,0.00003,41.52,31.9356,42.7326,58.48,210.083,133.05,0.32,28.03,28.05,43.60
Kc 7c 5d,0.13351,43.18,44.6138,57.4067,56.82,197.706,128.86,1.91,13.08,47.89,37.12
Kc 7c 6c,0.00002,44.39,37.4862,46.9143,55.61,207.551,138.234,0.19,23.26,30.99,45.56
Kc 7c 6d,0.14613,43.00,44.1002,56.9742,57.00,197.52,128.348,1.86,14.42,50.43,33.29
Kc 7d 7c,0.00003,35.12,60.1844,95.2104,64.88,189.553,108.204,0.32,13.63,40.80,45.25
Kc 7d 2c,0.03427,40.53,51.0763,70.014,59.47,194.527,121.146,0.07,12.08,45.45,42.40
Kc 7d 3c,0.0904,43.51,48.8111,62.3252,56.49,195.348,128.076,0.01,13.15,47.83,39.01
Kc 7d 4c,0.12242,44.59,48.5238,60.4512,55.41,195.068,130.397,0.03,15.16,46.12,38.70
Kc 7d 5c,0.14298,43.53,46.4012,59.2168,56.47,196.33,128.772,0.72,14.19,47.74,37.36
Kc 7d 6c,0.14827,43.53,45.6723,58.2936,56.47,196.393,128.802,1.37,15.74,48.82,34.07
Kc 8c 2c,0.00001,41.71,90.1362,120.063,58.29,158.903,100.962,0.89,20.83,34.45,43.83
Kc 8c 2d,0.00001,44.96,77.4963,95.7497,55.04,169.907,114.342,1.31,10.48,46.43,41.78
Kc 8c 3c,0,45.68,102.41,124.554,54.32,149.439,101.889,0.62,23.46,33.47,42.45
Kc 8c 3d,0.00001,37.70,36.5031,53.7861,62.30,208.81,124.144,1.04,10.42,45.68,42.86
Kc 8c 4c,0.00003,46.41,65.8382,78.8143,53.59,181.632,125.526,0.13,21.23,31.76,46.88
Kc 8c 4d,0.04315,44.39,44.8173,56.0869,55.61,198.578,132.263,0.33,11.70,50.24,37.74
Kc 8c 5c,0,47.40,104.007,121.897,52.60,145.298,102.313,0.20,25.79,32.93,41.08
Kc 8c 5d,0.03932,43.73,41.5662,52.8048,56.27,201.101,132.369,1.48,12.60,47.86,38.06
Kc 8c 6c,0.00001,43.07,51.6535,66.635,56.94,197.809,128.677,0.07,20.10,32.30,47.53
Kc 8c 6d,0.04915,44.04,42.2627,53.3151,55.96,199.833,132.256,2.90,12.88,47.82,36.39
Kc 8c 7c,0.00001,47.32,99.0412,116.281,52.68,150.953,106.126,0.10,23.87,34.50,41.53
Kc 8c 7d,0.06902,43.45,44.188,56.4946,56.55,197.329,129.248,2.53,13.97,51.12,32.39
Kc 8d 8c,0,55.02,109.183,110.241,44.98,142.086,117.001,0.19,16.45,41.04,42.31
Kc 8d 2c,0.00018,39.02,45.1579,64.2933,60.98,200.293,121.652,0.44,12.38,44.29,42.90
Kc 8d 3c,0.00092,40.59,50.7631,69.4758,59.41,194.895,121.505,0.40,11.78,44.98,42.84
Kc 8d 4c,0.04456,44.67,47.3449,58.887,55.33,196.671,131.64,0.07,13.15,48.58,38.20
Kc 8d 5c,0.03988,43.58,42.5712,54.271,56.42,200.467,131.594,0.49,13.45,47.76,38.29
Kc 8d 6c,0.04123,44.09,43.4226,54.7172,55.91,198.917,131.766,1.53,14.35,47.44,36.67
Kc 8d 7c,0.06272,43.73,44.7779,56.8846,56.27,196.958,129.643,1.20,15.73,49.82,33.25
Kc 9c 2c,0.00389,47.02,55.8585,66.0046,52.98,191.554,133.9,0.00,16.56,36.30,47.14
Kc 9c 2d,0.03359,42.15,47.0024,61.9512,57.85,197.135,126.211,1.03,12.08,47.59,39.29
Kc 9c 3c,0.00303,46.69,53.9014,64.1299,53.31,193.247,134.27,0.00,19.14,33.42,47.43
Kc 9c 3d,0.04136,42.22,46.9422,61.7757,57.78,197.21,126.403,1.73,11.12,47.46,39.69
Kc 9c 4c,0.00307,47.13,53.5328,63.1054,52.87,193.608,135.624,0.00,20.66,30.94,48.40
Kc 9c 4d,0.03667,42.66,45.1305,58.7662,57.34,198.655,128.326,1.63,11.79,46.35,40.23
Kc 9c 5c,0.00011,43.92,57.8817,73.2133,56.08,188.089,124.223,0.17,20.10,32.03,47.70
Kc 9c 5d,0.07136,45.58,41.8511,51.0056,54.42,200.305,136.334,1.53,12.98,49.82,35.66
Kc 9c 6c,0.0001,45.25,49.4057,60.6542,54.75,196.807,133.142,0.11,21.55,30.68,47.66
Kc 9c 6d,0.05331,45.05,41.1457,50.7415,54.95,200.52,135.151,1.88,15.27,47.33,35.52
Kc 9c 7c,0.00005,41.42,43.1654,57.8922,58.58,201.245,127.244,0.02,23.35,29.26,47.36
Kc 9c 7d,0.0717,45.49,44.9654,54.9112,54.51,195.685,132.966,2.78,15.55,50.68,30.99
Kc 9c 8c,0.00498,46.81,52.3481,62.1341,53.19,194.409,135.359,0.00,22.18,27.89,49.93
Kc 9c 8d,0.03775,45.14,44.0249,54.1783,54.86,197.04,133.036,3.46,14.62,48.64,33.28
Kc 9d 9c,0.00628,42.20,57.964,76.3171,57.80,189.414,121.363,0.32,15.70,39.34,44.64
Kc 9d 2c,0.01729,42.00,43.6832,57.7831,58.00,200.195,127.837,0.16,13.47,47.82,38.55
Kc 9d 3c,0.02438,42.08,44.4657,58.7095,57.92,199.536,127.587,0.08,13.87,46.60,39.44
Kc 9d 4c,0.02658,43.02,46.0145,59.4177,56.98,197.984,128.697,0.00,14.80,45.26,39.94
Kc 9d 5c,0.07427,46.02,43.4621,52.473,53.98,198.926,136.476,0.02,16.24,47.17,36.57
Kc 9d 6c,0.05019,45.47,43.2141,52.7938,54.53,198.688,134.961,0.13,17.61,46.19,36.07
Kc 9d 7c,0.06162,45.59,45.1456,55.0091,54.41,195.93,133.38,1.15,18.17,48.02,32.67
Kc 9d 8c,0.03484,45.44,45.0895,55.1325,54.56,196.217,133.188,1.95,16.92,46.79,34.34
Kc Jc 2c,0.00385,46.92,55.2301,65.3993,53.08,192.323,134.188,0.00,17.41,34.40,48.19
Kc Jc 2d,0.01136,42.24,48.4356,63.698,57.76,194.758,124.892,2.20,13.96,48.72,35.12
Kc Jc 3c,0.00501,46.01,54.9872,66.3975,53.99,192.546,132.082,0.00,20.11,31.13,48.76
Kc Jc 3d,0.01473,42.08,49.1864,64.9344,57.92,194.399,124.313,2.43,13.66,47.26,36.65
Kc Jc 4c,0.00444,46.06,54.8675,66.1742,53.94,192.694,132.319,0.00,21.59,29.01,49.40
Kc Jc 4d,0.0138,42.39,47.9754,62.8713,57.61,195.577,125.742,4.11,11.43,46.65,37.80
Kc Jc 5c,0.00068,44.04,56.7543,71.5997,55.96,189.647,125.509,0.04,21.13,31.34,47.49
Kc Jc 5d,0.01955,42.75,47.0655,61.1707,57.25,196.083,126.842,3.59,11.57,47.64,37.20
Kc Jc 6c,0.00104,46.17,61.0751,73.4978,53.83,185.706,127.762,0.14,21.81,30.66,47.40
Kc Jc 6d,0.01013,42.35,47.5042,62.3226,57.65,195.582,125.643,3.26,12.47,48.14,36.13
Kc Jc 7c,0.00031,42.92,57.5613,74.5145,57.08,188.236,122.131,0.01,22.18,31.03,46.79
Kc Jc 7d,0.02746,43.80,48.0397,60.9354,56.20,193.276,127.37,3.68,14.55,49.86,31.91
Kc Jc 8c,0.00237,45.93,53.936,65.237,54.07,192.747,132.032,0.10,19.61,32.06,48.23
Kc Jc 8d,0.00736,44.58,47.7212,59.4671,55.42,193.152,129.088,3.61,14.72,51.17,30.51
Kc Jc 9c,0.00365,45.62,54.1939,66.0031,54.38,192.516,131.107,0.00,19.43,32.77,47.80
Kc Jc 9d,0.01319,45.75,44.9775,54.6185,54.25,198.005,135.178,6.48,13.52,39.47,40.53
Kc Jd Jc,0.00043,42.12,61.4917,81.114,57.88,185.283,118.553,0.00,25.23,28.96,45.81
Kc Jc Tc,0.00948,46.67,61.5434,73.2584,53.33,186.034,129.202,0.00,18.05,33.61,48.33
Kc Jc Td,0.00218,47.04,55.0462,65.0153,52.96,188.855,132.066,3.38,18.20,36.35,42.07
Kc Jd 2c,0.00502,41.80,44.9222,59.7107,58.20,198.139,126.082,0.29,15.67,49.29,34.75
Kc Jd 3c,0.00581,41.70,45.0405,60.0035,58.30,198.303,125.983,0.00,15.71,48.29,36.01
Kc Jd 4c,0.00831,42.32,46.4932,61.0351,57.68,197.201,126.623,0.00,15.92,46.35,37.73
Kc Jd 5c,0.01779,43.07,46.1724,59.5505,56.93,197.091,128.232,0.02,15.38,47.68,36.93
Kc Jd 6c,0.00805,42.29,47.1897,61.995,57.71,196.368,126.021,0.29,16.22,46.32,37.17
Kc Jd 7c,0.02752,43.56,49.2146,62.767,56.44,192.803,126.522,0.00,17.99,49.85,32.16
Kc Jd 8c,0.01171,44.38,50.3073,62.9772,55.62,191.412,127.457,0.08,18.88,49.80,31.25
Kc Jd 9c,0.01232,45.76,46.3788,56.3072,54.24,196.71,134.32,3.54,16.82,38.70,40.94
Kc Jd Tc,0.00258,46.89,54.4205,64.4713,53.11,189.491,132.156,3.44,19.33,34.70,42.53
Kd Kc 2c,0.00566,44.44,53.0674,66.3355,55.56,195.381,130.252,0.00,21.39,30.44,48.17
Kd Kc 3c,0.00946,44.64,52.8802,65.8117,55.36,195.516,130.803,0.00,21.81,29.84,48.35
Kd Kc 4c,0.01156,44.81,51.6706,64.0625,55.19,196.792,132.062,0.08,23.82,27.37,48.74
Kd Kc 5c,0.0147,45.59,51.5149,62.7711,54.41,196.757,133.941,0.00,20.79,30.93,48.28
Kd Kc 6c,0.00792,44.16,52.9584,66.6314,55.84,195.614,129.734,0.00,20.99,30.09,48.93
Kd Kc 7c,0.00407,43.75,53.1062,67.4396,56.25,195.443,128.683,0.00,18.97,32.32,48.71
Kd Kc 8c,0.00372,44.09,55.6497,70.1152,55.91,192.783,127.716,0.00,18.02,35.14,46.84
Kd Kc 9c,0.00112,45.00,52.1936,64.4435,55.00,195.75,131.806,0.00,29.31,21.76,48.93
Kd Kc Jc,0.00006,44.56,62.8778,78.3886,55.44,183.49,122.588,0.00,27.54,31.97,40.49
Kh Kd Kc,0.00004,39.19,32.6253,46.2523,60.81,213.31,129.914,0.00,49.76,0.04,50.19
Kd Kc Qc,0.0001,45.41,71.2822,87.2097,54.59,174.307,118.258,1.08,23.00,39.06,36.85
Kd Kc Tc,0.00001,42.00,41.2309,54.5413,58.00,207.247,132.336,0.00,16.42,33.87,49.71
Kc Qc 2c,0.00306,46.64,56.0211,66.7251,53.36,191.725,133.084,0.14,17.13,34.74,48.00
Kc Qc 2d,0.01019,42.00,50.3779,66.6399,58.00,192.484,122.912,2.90,13.97,50.44,32.69
Kc Qc 3c,0.00297,45.34,56.1596,68.808,54.66,191.435,129.722,0.04,19.14,32.16,48.66
Kc Qc 3d,0.01568,42.08,50.8019,67.0667,57.92,192.169,122.888,2.47,14.25,49.88,33.41
Kc Qc 4c,0.00246,44.62,55.9618,69.6763,55.38,191.501,128.073,0.02,20.80,29.80,49.38
Kc Qc 4d,0.01717,42.46,50.0606,65.4934,57.54,192.901,124.175,3.76,12.59,48.98,34.67
Kc Qc 5c,0.00001,29.28,26.2374,49.7836,70.72,214.718,112.449,0.01,22.21,31.18,46.60
Kc Qc 5d,0.02331,42.85,49.3126,63.9413,57.15,193.411,125.333,3.61,12.71,48.34,35.34
Kc Qc 6c,0.00078,46.19,61.705,74.2189,53.81,184.759,127.165,0.01,20.93,31.70,47.36
Kc Qc 6d,0.01303,42.49,50.0149,65.3981,57.51,192.588,124.023,3.61,13.08,48.72,34.59
Kc Qc 7c,0.00001,43.25,77.9971,100.199,56.75,174.088,113.606,0.48,22.37,30.56,46.58
Kc Qc 7d,0.01708,42.69,50.7502,66.0398,57.31,191.567,123.809,3.31,14.32,47.84,34.53
Kc Qc 8c,0.00056,45.27,57.5841,70.6698,54.73,189.096,127.962,0.02,19.40,33.49,47.08
Kc Qc 8d,0.00096,43.52,53.1689,67.8731,56.48,189.016,123.948,2.60,16.37,46.89,34.14
Kc Qc 9c,0.00217,44.43,56.0094,70.0332,55.57,190.567,127.014,0.17,17.65,34.61,47.57
Kc Qc 9d,0.00471,44.99,43.5914,53.8303,55.01,199.669,134.43,8.45,7.78,44.00,39.78
Kc Qc Jc,0.00631,47.07,66.5714,78.5712,52.93,180.902,126.586,0.11,13.39,39.23,47.27
Kc Qc Jd,0.00539,46.44,50.817,60.7937,53.56,193.576,133.855,1.34,19.89,35.90,42.87
Kc Qd Qc,0.00007,39.88,57.6101,80.2537,60.12,190.144,117.14,0.38,23.74,27.91,47.97
Kc Qc Tc,0.00614,47.30,64.6859,75.9826,52.70,182.946,128.563,0.01,15.50,36.85,47.64
Kc Qc Td,0.00377,46.48,52.3784,62.6037,53.52,192.096,132.938,3.21,16.36,37.65,42.78
Kc Qd 2c,0.00272,41.04,47.1109,63.7764,58.96,196.108,123.185,0.00,16.81,50.17,33.02
Kc Qd 3c,0.00598,41.10,46.6469,63.0588,58.90,196.529,123.572,0.00,17.00,48.60,34.40
Kc Qd 4c,0.01025,41.67,46.5697,62.0873,58.33,196.747,124.927,0.00,16.74,47.81,35.45
Kc Qd 5c,0.01838,42.37,46.2762,60.6766,57.63,196.842,126.506,0.02,16.36,47.52,36.10
Kc Qd 6c,0.00938,41.97,47.8741,63.3647,58.03,195.416,124.731,0.05,17.69,46.37,35.89
Kc Qd 7c,0.01413,42.40,49.791,65.233,57.60,193.49,124.424,0.00,18.37,45.61,36.02
Kc Qd 8c,0.00504,43.30,50.8732,65.2771,56.70,192.128,125.493,0.09,19.12,46.09,34.69
Kc Qd 9c,0.00645,44.78,47.569,59.0196,55.22,195.916,131.397,0.56,17.74,41.21,40.48
Kc Qd Jc,0.00446,46.20,50.7815,61.063,53.80,193.886,133.479,1.09,19.94,35.77,43.20
Kc Qd Tc,0.00475,45.87,53.0287,64.2266,54.13,191.876,131.285,1.11,20.28,34.86,43.75
Kc Tc 2c,0.00509,47.23,54.3736,63.958,52.77,193.111,135.537,0.00,18.32,34.10,47.58
Kc Tc 2d,0.01166,42.25,48.0842,63.2262,57.75,195.27,125.235,1.80,14.48,47.20,36.52
Kc Tc 3c,0.00573,46.54,54.1752,64.673,53.46,193.301,133.913,0.00,21.33,29.73,48.94
Kc Tc 3d,0.01445,42.18,48.0738,63.315,57.82,195.473,125.217,2.31,13.84,46.38,37.47
Kc Tc 4c,0.00524,46.83,55.0065,65.2594,53.17,192.594,134.15,0.00,22.78,27.56,49.66
Kc Tc 4d,0.01207,42.72,46.2623,60.1552,57.28,196.949,127.357,3.69,11.98,46.52,37.81
Kc Tc 5c,0.00077,46.48,60.988,72.8937,53.52,186.076,128.773,0.03,23.02,29.67,47.28
Kc Tc 5d,0.01541,42.91,45.8964,59.4261,57.09,197.083,127.851,2.68,12.88,47.50,36.94
Kc Tc 6c,0.00066,46.10,59.3576,71.5297,53.90,187.261,128.679,0.02,22.28,29.63,48.07
Kc Tc 6d,0.03042,44.13,45.14,56.8224,55.87,197.215,130.745,2.94,13.17,48.14,35.75
Kc Tc 7c,0.00016,42.72,46.4139,60.3656,57.28,198.299,128.209,0.00,22.46,30.50,47.04
Kc Tc 7d,0.03336,44.78,46.366,57.5182,55.22,193.961,130.103,3.91,13.55,53.79,28.75
Kc Tc 8c,0.00597,46.33,52.6033,63.0713,53.67,194.266,134.073,0.00,21.85,28.08,50.06
Kc Tc 8d,0.01473,45.06,47.0036,57.9505,54.94,193.464,130.423,3.87,13.40,52.16,30.57
Kc Tc 9c,0.0057,47.26,55.4849,65.2263,52.74,191.401,134.409,0.00,21.97,28.75,49.28
Kc Tc 9d,0.0423,45.55,42.5681,51.916,54.45,200.348,136.283,5.61,13.44,40.01,40.94
Kc Td Tc,0.00064,42.69,61.1599,79.5857,57.31,185.581,119.94,0.00,21.67,32.60,45.73
Kc Td 2c,0.00574,41.92,45.9291,60.8667,58.08,197.333,125.84,0.54,15.36,48.84,35.26
Kc Td 3c,0.00744,41.73,45.2568,60.2441,58.27,198.32,126.065,0.07,16.06,46.38,37.49
Kc Td 4c,0.00817,42.21,45.4212,59.776,57.79,198.286,127.089,0.08,16.79,44.66,38.47
Kc Td 5c,0.01544,43.30,45.6478,58.57,56.70,197.585,129.061,0.00,16.17,46.46,37.37
Kc Td 6c,0.02932,44.33,46.7639,58.6088,55.67,196.154,130.495,0.05,17.07,46.24,36.64
Kc Td 7c,0.03467,44.73,47.7038,59.2462,55.27,193.069,129.383,0.34,17.49,52.54,29.62
Kc Td 8c,0.01805,44.92,48.621,60.1345,55.08,192.41,129.378,1.44,16.92,49.72,31.92
Kc Td 9c,0.04185,45.67,42.8795,52.163,54.33,200.103,136.407,5.44,14.35,38.75,41.45
Kd 3c 2c,0.02624,42.14,40.5451,53.4518,57.86,202.275,129.481,0.00,15.97,48.15,35.87
Kd 4c 2c,0.03489,42.32,42.1497,55.3344,57.68,201.263,129.229,0.00,16.32,45.76,37.92
Kd 4c 3c,0.073,44.11,42.0576,52.9752,55.89,200.638,132.949,0.00,17.16,45.71,37.13
Kd 5c 2c,0.05175,41.30,44.2477,59.5168,58.70,199.721,126.021,0.00,15.81,44.97,39.22
Kd 5c 3c,0.06737,42.34,44.2739,58.0976,57.66,199.006,127.821,0.00,15.97,46.25,37.79
Kd 5c 4c,0.1193,45.46,45.277,55.3276,54.54,197.415,134.068,0.00,19.40,42.76,37.84
Kd 6c 2c,0.05327,42.72,47.718,62.053,57.28,197.032,127.404,0.00,15.18,43.57,41.26
Kd 6c 3c,0.06426,42.77,46.5386,60.4513,57.23,197.363,127.725,0.00,16.43,42.69,40.88
Kd 6c 4c,0.07562,43.29,45.3614,58.2125,56.71,197.95,129.282,0.00,17.30,43.04,39.66
Kd 6c 5c,0.10254,43.96,45.6609,57.7107,56.04,197.159,130.294,0.00,18.70,43.31,38.00
Kd 7c 2c,0.02029,39.98,50.3914,70.0201,60.02,195.314,120.527,0.00,14.89,42.02,43.10
Kd 7c 3c,0.05698,42.43,48.9099,64.0334,57.57,195.649,125.878,0.00,16.11,43.82,40.07
Kd 7c 4c,0.07156,43.72,47.9231,60.8985,56.28,195.883,128.904,0.00,17.81,42.57,39.62
Kd 7c 5c,0.09749,42.71,45.9629,59.7901,57.29,197.354,127.581,0.00,18.93,41.46,39.60
Kd 7c 6c,0.09894,43.00,45.433,58.6977,57.00,197.054,128.042,0.00,19.32,44.81,35.86
Kd 8c 2c,0.00013,39.34,45.1773,63.8,60.66,200.283,122.285,0.27,16.42,39.37,43.94
Kd 8c 3c,0.00085,39.38,48.0568,67.7992,60.62,197.613,120.732,0.22,15.67,40.21,43.90
Kd 8c 4c,0.02397,43.71,46.4248,59.0025,56.29,197.917,130.229,0.00,15.74,44.78,39.49
Kd 8c 5c,0.01408,43.35,42.9628,55.057,56.65,200.446,131.053,0.00,17.26,43.00,39.74
Kd 8c 6c,0.02312,43.80,43.1209,54.6988,56.20,199.678,131.583,0.01,19.62,42.11,38.27
Kd 8c 7c,0.03858,43.04,43.4585,56.094,56.96,198.832,129.289,0.00,19.08,45.96,34.96
Kd 9c 2c,0.01343,41.85,44.3357,58.8597,58.15,199.806,127.254,0.00,15.33,46.59,38.09
