Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\2c2d2h.cfr
Action Line,Root CHECK BET 230
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,CALL freq,FOLD freq
Kc Tc 9d,2.59232,41.56,69.773,72.9848,58.43,388.727,144.616,51.83,48.17
Kc Td Tc,2.26074,46.76,106.395,98.9281,53.24,352.105,143.774,59.06,40.94
Kc Td 2c,1.04258,42.92,71.8933,72.8222,57.08,386.607,147.251,61.31,38.69
Kc Td 3c,1.1373,42.34,68.6303,70.4761,57.66,389.87,146.988,61.23,38.77
Kc Td 4c,0.96929,42.53,68.9841,70.5204,57.47,389.516,147.344,60.64,39.36
Kc Td 5c,0.99087,41.77,65.3234,67.9971,58.23,393.177,146.781,59.93,40.07
Kc Td 6c,0.61354,41.72,64.8945,67.6288,58.28,393.605,146.822,59.47,40.53
Kc Td 7c,1.02068,42.00,64.6647,66.9357,58.00,393.835,147.622,59.64,40.36
Kc Td 8c,0.92575,41.57,63.7085,66.6297,58.43,394.791,146.89,58.79,41.21
Kc Td 9c,2.55268,42.22,73.1502,75.3282,57.78,385.35,144.987,52.44,47.56
Kd 3c 2c,0.34165,46.71,121.297,112.9,53.29,337.203,137.565,60.57,39.43
Kd 4c 2c,0.15911,45.35,112.031,107.396,54.65,346.469,137.833,59.78,40.22
Kd 4c 3c,0.21836,46.52,122.481,114.475,53.48,336.019,136.585,57.81,42.19
Kd 5c 2c,0.00029,57.56,169.813,128.26,42.44,288.687,147.89,59.75,40.25
Kd 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 5c 4c,0.00006,61.39,173.301,122.729,38.61,285.199,160.595,57.67,42.33
Kd 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 7c 2c,0.00069,60.53,174.095,125.059,39.47,284.406,156.63,60.75,39.25
Kd 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 7c 6c,0.00702,44.13,93.8821,92.5032,55.87,364.619,141.866,52.82,47.18
Kd 8c 2c,0.02689,42.31,76.9338,79.0667,57.70,381.566,143.771,57.83,42.17
Kd 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kd 8c 4c,0.0014,40.43,68.0982,73.2373,59.57,390.401,142.465,54.93,45.07
Kd 8c 5c,0.00007,20.68,-33.8498,-71.162,79.32,492.357,134.944,51.09,48.91
Kd 8c 6c,0.04202,41.32,76.9077,80.9334,58.68,381.592,141.357,52.77,47.23
Kd 8c 7c,0.5907,42.00,76.972,79.674,58.00,381.528,143.011,53.23,46.77
Kd 9c 2c,0.59581,40.92,71.5635,76.0322,59.08,386.937,142.384,55.54,44.46
Kd 9c 3c,0.67416,40.73,71.9428,76.8049,59.27,386.557,141.771,54.04,45.96
Kd 9c 4c,0.58554,40.87,72.3646,76.9914,59.13,386.135,141.953,54.38,45.62
Kd 9c 5c,0.47554,40.25,70.829,76.5126,59.75,387.671,141.044,51.27,48.73
Kd 9c 6c,0.8049,40.17,70.3186,76.1189,59.84,388.181,141.033,50.40,49.60
Kd 9c 7c,1.11166,41.43,71.2591,74.7842,58.57,387.241,143.728,52.40,47.60
Kd 9c 8c,1.36839,41.16,73.995,78.1672,58.84,384.505,142.054,51.39,48.61
Kd Jc 2c,1.3075,41.26,66.9543,70.562,58.75,391.546,144.895,57.39,42.61
Kd Jc 3c,1.46214,41.11,66.0365,69.8464,58.89,392.464,144.869,57.58,42.42
Kd Jc 4c,1.24158,41.48,67.6981,70.9573,58.52,390.802,145.179,57.17,42.83
Kd Jc 5c,1.1942,41.55,69.1454,72.3521,58.45,389.355,144.814,56.68,43.32
Kd Jc 6c,1.10836,41.49,70.3816,73.7494,58.51,388.118,144.21,56.42,43.58
Kd Jc 7c,1.18253,41.94,67.6271,70.1108,58.06,390.873,146.346,58.46,41.54
Kd Jc 8c,1.26197,41.56,68.1626,71.3094,58.44,390.337,145.2,55.34,44.66
Kd Jc 9c,2.88933,41.36,74.8848,78.7179,58.64,383.615,142.218,50.34,49.66
Kd Jc Tc,0.00113,35.24,62.4529,77.0633,64.76,396.047,132.939,57.96,42.04
Kh Kd 2c,0.00135,45.78,78.5266,74.5808,54.22,379.973,152.343,78.78,21.22
Kh Kd 3c,0.00135,46.31,88.8029,83.3786,53.69,369.697,149.681,72.04,27.96
Kh Kd 4c,0.00093,47.31,92.3829,84.9048,52.69,366.118,151.048,83.45,16.55
Kh Kd 5c,0.00071,47.61,103.318,94.3571,52.39,355.182,147.374,74.78,25.22
Kh Kd 6c,0.00121,46.83,114.181,106.013,53.17,344.319,140.774,51.67,48.33
Kh Kd 7c,0.0005,43.62,81.1904,80.9289,56.38,377.311,145.481,61.03,38.97
Kh Kd 8c,0.00155,47.56,108.83,99.4884,52.44,349.67,144.959,57.39,42.61
Kh Kd 9c,0.34502,48.42,111.649,100.263,51.58,346.851,146.173,61.54,38.46
Kh Kd Jc,1.90892,45.84,102.903,97.5957,54.16,355.597,142.738,58.00,42.00
Kh Kd Qc,4.00554,46.17,100.062,94.2364,53.83,358.438,144.743,55.05,44.95
Kh Kd Tc,0.02241,44.64,100.456,97.8358,55.36,358.044,140.606,61.42,38.58
Kd Qc 2c,0.77916,43.82,89.5253,88.8361,56.19,368.975,142.764,54.24,45.76
Kd Qc 3c,0.88229,43.16,87.4263,88.0662,56.84,371.074,141.926,54.23,45.77
Kd Qc 4c,0.74549,43.74,90.2149,89.6767,56.26,368.285,142.305,53.61,46.39
Kd Qc 5c,0.49063,41.73,84.4454,87.9797,58.27,374.055,139.554,53.11,46.89
Kd Qc 6c,0.3705,42.59,87.6408,89.4595,57.41,370.859,140.441,52.88,47.12
Kd Qc 7c,0.41666,42.86,87.0652,88.33,57.14,371.435,141.302,53.13,46.87
Kd Qc 8c,0.51675,42.60,83.5062,85.2359,57.40,374.994,142.011,52.27,47.73
Kd Qc 9c,1.52345,40.44,76.2676,81.9933,59.56,382.232,139.519,51.30,48.70
Kd Qc Jc,0.88275,40.74,92.67,98.9073,59.26,365.83,134.194,54.25,45.75
Kd Qc Tc,0.00513,41.21,90.6148,95.595,58.79,367.885,136.042,55.35,44.65
Kd Tc 2c,1.14621,41.76,64.1681,66.8097,58.24,394.332,147.19,62.56,37.44
Kd Tc 3c,1.41641,41.63,62.8067,65.5944,58.37,395.693,147.371,62.20,37.80
Kd Tc 4c,1.12557,41.82,63.1743,65.6812,58.18,395.326,147.712,61.44,38.56
Kd Tc 5c,1.16096,41.67,63.4277,66.176,58.33,395.072,147.246,60.11,39.89
Kd Tc 6c,0.73298,41.52,63.6355,66.6424,58.48,394.865,146.777,59.60,40.40
Kd Tc 7c,0.98044,41.28,62.7577,66.0979,58.72,395.742,146.513,59.15,40.85
Kd Tc 8c,1.06594,41.21,63.516,67.0078,58.79,394.984,146.062,57.62,42.38
Kd Tc 9c,2.2852,41.69,71.0046,74.0546,58.31,387.495,144.46,52.41,47.59
Kh 2d 2c,0.00226,49.23,116.25,102.664,50.77,342.252,146.553,63.54,36.46
Kh 3d 3c,0.01376,48.18,114.289,103.14,51.82,344.211,144.397,61.74,38.26
Kh 3d 2c,0.00162,45.02,108.32,104.612,54.98,350.18,138.46,63.98,36.02
Kh 4d 4c,0.1288,49.46,131.308,115.437,50.54,327.192,140.727,62.08,37.92
Kh 4d 2c,0.00079,42.25,97.8814,100.729,57.75,360.619,135.747,57.38,42.62
Kh 4d 3c,0.00446,37.81,81.105,93.2649,62.19,377.395,131.922,51.81,48.19
Kh 5d 5c,0.00008,33.29,55.8144,72.8995,66.71,402.686,131.222,61.80,38.20
Kh 5d 2c,0.00094,45.11,94.4282,91.0107,54.89,364.072,144.193,69.44,30.56
Kh 5d 3c,0.00278,41.44,91.6578,96.1597,58.56,366.842,136.188,53.06,46.94
Kh 5d 4c,0.01493,38.74,87.4362,98.135,61.26,371.064,131.674,47.06,52.94
Kh 6d 6c,0.13407,46.03,96.1149,90.7865,53.97,362.385,145.969,60.31,39.69
Kh 6d 2c,0.00147,46.19,102.059,96.058,53.81,356.441,144.013,63.13,36.87
Kh 6d 3c,0.0045,44.67,103.683,100.922,55.33,354.817,139.401,56.81,43.19
Kh 6d 4c,0.00078,42.11,87.2103,90.0464,57.89,371.29,139.426,56.19,43.81
Kh 6d 5c,0.01064,45.42,102.203,97.8397,54.58,356.297,141.906,55.01,44.99
Kh 7d 7c,0.13821,45.57,82.0452,78.2765,54.43,376.455,150.359,59.47,40.53
Kh 7d 2c,0.01093,45.20,95.2717,91.6502,54.80,363.228,144.083,59.65,40.35
Kh 7d 3c,0.00206,44.91,94.6085,91.5882,55.09,363.891,143.601,59.03,40.97
Kh 7d 4c,0.00064,44.65,89.2437,86.9001,55.35,369.256,145.031,59.90,40.10
Kh 7d 5c,0.0076,44.78,91.0381,88.3955,55.22,367.462,144.657,58.80,41.20
Kh 7d 6c,0.02462,46.13,94.0612,88.6486,53.87,364.439,147.077,54.85,45.15
Kh 8d 8c,0.17662,48.01,97.1568,87.9919,51.99,361.343,151.085,59.84,40.16
Kh 8d 2c,0.08851,46.85,101.27,93.9886,53.15,357.23,146.104,58.00,42.00
Kh 8d 3c,0.10797,47.34,111.966,102.832,52.66,346.534,143.058,58.32,41.68
Kh 8d 4c,0.00307,46.19,100.994,95.0679,53.81,357.506,144.427,59.84,40.16
Kh 8d 5c,0.0278,45.44,91.7385,87.7792,54.56,366.761,146.132,56.75,43.25
Kh 8d 6c,0.02867,45.53,84.2664,80.4627,54.47,374.234,149.368,56.60,43.40
Kh 8d 7c,0.19077,45.69,89.7966,85.4564,54.31,368.703,147.574,56.41,43.59
Kh 9d 9c,0.94506,48.20,98.1568,88.5325,51.80,360.343,151.24,58.81,41.19
Kh 9d 2c,0.55092,44.91,91.246,88.3291,55.09,367.254,144.933,56.47,43.53
Kh 9d 3c,0.34879,44.88,90.5052,87.669,55.11,367.995,145.15,56.22,43.78
Kh 9d 4c,0.34945,44.92,88.0931,85.2647,55.08,370.407,146.194,56.15,43.85
Kh 9d 5c,0.09412,44.89,86.5715,83.8504,55.11,371.928,146.711,55.28,44.72
Kh 9d 6c,0.34934,43.65,77.0988,76.7885,56.35,381.401,147.151,53.69,46.31
Kh 9d 7c,0.53571,44.87,81.23,78.7056,55.13,377.27,148.775,54.86,45.14
Kh 9d 8c,0.60453,44.07,79.8105,78.7309,55.93,378.69,147.202,54.01,45.99
Kh Jd Jc,2.2647,46.00,108.386,102.444,54.00,350.114,140.949,57.23,42.77
Kh Jd 2c,0.16588,42.61,74.3303,75.8364,57.38,384.17,145.536,53.21,46.79
Kh Jd 3c,0.18215,42.66,73.1789,74.5837,57.34,385.321,146.084,53.43,46.57
Kh Jd 4c,0.05408,42.69,75.1994,76.5793,57.31,383.301,145.408,53.61,46.39
Kh Jd 5c,0.02719,42.67,76.1384,77.5859,57.33,382.362,144.982,53.15,46.85
Kh Jd 6c,0.07686,42.91,73.9535,74.9278,57.09,384.546,146.438,52.99,47.01
Kh Jd 7c,0.15068,42.51,72.6293,74.2871,57.49,385.871,145.906,54.89,45.11
Kh Jd 8c,0.45331,42.42,72.3371,74.1342,57.58,386.163,145.806,52.57,47.43
Kh Jd 9c,2.96807,42.02,73.9971,76.5649,57.98,384.503,144.168,49.88,50.12
Kh Jd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd Qc,2.11384,46.50,103.905,97.1428,53.50,354.595,144.099,62.40,37.60
Kh Qd 2c,0.03101,45.38,101.58,97.3307,54.62,356.92,142.047,51.26,48.74
Kh Qd 3c,0.05013,46.26,105.038,98.7194,53.74,353.462,142.989,51.65,48.35
Kh Qd 4c,0.05326,43.60,94.8169,94.5506,56.40,363.683,140.181,51.30,48.70
Kh Qd 5c,0.0011,30.08,54.1631,78.2851,69.92,404.337,125.715,47.19,52.81
Kh Qd 6c,0.00065,23.52,13.1715,24.3523,76.48,445.329,126.578,49.63,50.37
Kh Qd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Qd 8c,0.00666,44.75,98.8293,96.0113,55.25,359.671,141.53,50.87,49.13
Kh Qd 9c,0.24501,41.40,79.7767,83.7717,58.60,378.723,140.508,48.86,51.14
Kh Qd Jc,1.032,40.20,86.2931,93.3266,59.80,372.207,135.313,50.65,49.35
Kh Qd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Kh Td Tc,2.20402,47.00,107.653,99.5797,53.00,350.847,143.916,59.59,40.41
Kh Td 2c,0.24299,43.27,77.8587,78.2288,56.73,380.641,145.869,57.10,42.90
Kh Td 3c,0.34165,43.11,78.7242,79.3945,56.89,379.776,145.126,57.65,42.35
Kh Td 4c,0.28146,43.90,81.7846,80.9913,56.10,376.715,145.99,57.76,42.24
Kh Td 5c,0.2741,42.91,78.7391,79.7759,57.09,379.761,144.617,56.34,43.66
Kh Td 6c,0.20909,42.84,79.528,80.7188,57.16,378.972,144.122,55.10,44.90
Kh Td 7c,0.36826,41.83,74.6064,77.5481,58.17,383.894,143.465,55.04,44.96
Kh Td 8c,0.44581,41.56,73.3749,76.7584,58.44,385.125,143.267,53.60,46.40
Kh Td 9c,1.86015,42.30,71.5723,73.57,57.70,386.928,145.774,53.04,46.96
Qc 2d 2c,1.93495,48.11,121.395,109.708,51.89,337.105,141.228,53.11,46.89
Qc 3c 2c,5.13991,37.04,87.0928,102.228,62.96,371.407,128.244,49.58,50.42
Qc 3c 2d,6.00972,47.28,120.255,110.594,52.72,338.245,139.467,54.04,45.96
Qc 3d 3c,1.85761,48.36,121.874,109.579,51.64,336.626,141.701,53.58,46.42
Qc 3d 2c,5.88336,47.30,120.245,110.531,52.70,338.255,139.53,54.02,45.98
Qc 4c 2c,3.87323,36.65,83.1979,98.6928,63.35,375.302,128.792,49.71,50.29
Qc 4c 2d,4.67447,47.53,122.749,112.273,52.47,335.751,139.119,53.90,46.10
Qc 4c 3c,6.09785,37.37,87.5351,101.854,62.63,370.965,128.756,49.56,50.44
Qc 4c 3d,7.04049,46.84,116.855,108.471,53.16,341.645,139.708,53.05,46.95
Qc 4d 4c,1.07699,46.91,117.625,109.019,53.09,340.875,139.581,54.14,45.86
Qc 4d 2c,4.69546,47.53,122.836,112.37,52.47,335.664,139.065,53.77,46.23
Qc 4d 3c,7.44322,46.89,116.717,108.229,53.11,341.783,139.895,53.05,46.95
Qc 5c 2c,3.64524,36.73,83.7871,99.1923,63.27,374.713,128.74,49.62,50.38
Qc 5c 2d,4.03956,46.13,113.059,106.554,53.87,345.441,139.409,53.57,46.43
Qc 5c 3c,5.42468,37.02,86.4751,101.555,62.98,372.025,128.419,49.78,50.22
Qc 5c 3d,6.55176,46.03,111.471,105.302,53.97,347.029,139.771,53.15,46.85
Qc 5c 4c,6.37119,37.15,86.5019,101.234,62.85,371.998,128.673,49.90,50.10
Qc 5c 4d,7.71278,45.67,108.09,102.898,54.33,350.41,140.214,51.95,48.05
Qc 5d 5c,0.97796,43.61,95.3823,95.0857,56.39,363.118,139.996,52.91,47.09
Qc 5d 2c,3.78816,45.54,110.701,105.693,54.46,347.799,138.829,53.31,46.69
Qc 5d 3c,6.6042,45.71,109.761,104.411,54.29,348.739,139.633,52.65,47.35
Qc 5d 4c,8.02899,45.71,108.142,102.872,54.29,350.358,140.281,51.87,48.13
Qc 6c 2c,3.01504,37.26,89.0223,103.867,62.74,369.478,128.031,49.72,50.28
Qc 6c 2d,2.08377,43.70,101.678,101.172,56.30,356.822,137.769,51.11,48.89
Qc 6c 3c,4.50987,38.11,93.8686,107.08,61.89,364.631,128.086,49.74,50.26
Qc 6c 3d,4.20778,43.41,97.9773,98.1251,56.59,360.523,138.503,50.90,49.10
Qc 6c 4c,4.41277,37.65,88.0028,101.639,62.35,370.497,129.169,49.96,50.04
Qc 6c 4d,4.0796,44.02,99.5752,98.3397,55.98,358.925,139.395,50.28,49.72
Qc 6c 5c,5.71521,39.91,99.4869,108.38,60.09,359.013,129.884,50.62,49.38
Qc 6c 5d,5.53342,42.42,89.6387,91.8837,57.58,368.861,139.253,48.58,51.42
Qc 6d 6c,0.6519,44.46,92.5166,90.4784,55.54,365.983,143.244,52.75,47.25
Qc 6d 2c,2.10586,43.68,102.058,101.593,56.32,356.442,137.578,50.80,49.20
Qc 6d 3c,4.21004,43.39,97.065,97.2518,56.61,361.435,138.809,50.53,49.47
Qc 6d 4c,4.23049,43.99,99.8666,98.7066,56.01,358.633,139.193,50.39,49.61
Qc 6d 5c,5.82596,42.52,91.4209,93.4786,57.48,367.079,138.833,49.03,50.97
Qc 7c 2c,2.84268,38.67,93.2136,104.798,61.33,365.286,129.486,50.17,49.83
Qc 7c 2d,1.81772,42.71,93.5104,95.1874,57.29,364.99,138.504,51.78,48.22
Qc 7c 3c,4.85694,38.97,95.5224,106.571,61.03,362.978,129.296,50.31,49.69
Qc 7c 3d,3.5414,43.99,100.891,99.7199,56.01,357.609,138.795,51.58,48.42
Qc 7c 4c,4.95213,38.11,89.3761,101.956,61.89,369.124,129.664,50.59,49.41
Qc 7c 4d,3.82318,43.34,94.599,94.9074,56.66,363.901,139.612,50.55,49.45
Qc 7c 5c,5.01862,39.46,93.4159,102.919,60.54,365.084,131.103,50.61,49.39
Qc 7c 5d,4.60109,42.21,87.9929,90.6455,57.79,370.507,139.365,49.07,50.93
Qc 7c 6c,7.01958,42.17,108.643,112.011,57.83,349.857,131.518,51.71,48.29
Qc 7c 6d,6.2203,42.95,89.5448,90.6469,57.05,368.955,140.591,48.64,51.36
Qc 7d 7c,0.31734,44.14,85.002,83.7321,55.86,373.498,145.348,52.04,47.96
Qc 7d 2c,1.59411,42.71,93.3686,95.0541,57.29,365.131,138.546,51.34,48.66
Qc 7d 3c,3.31477,43.67,98.3933,97.9616,56.33,360.107,138.974,50.81,49.19
Qc 7d 4c,3.72711,43.45,95.7316,95.7997,56.55,362.768,139.45,50.75,49.25
Qc 7d 5c,4.50847,42.01,87.0201,90.0517,57.99,371.48,139.27,49.07,50.93
Qc 7d 6c,6.00789,42.96,89.0277,90.1045,57.04,369.472,140.811,48.44,51.56
Qc 8c 2c,5.1941,38.05,86.0827,98.3608,61.95,372.417,130.689,49.85,50.15
Qc 8c 2d,3.66939,43.59,96.47,96.2268,56.41,362.03,139.514,50.67,49.33
Qc 8c 3c,6.25107,38.47,89.4299,101.083,61.53,369.07,130.386,50.64,49.36
Qc 8c 3d,4.9914,43.65,96.278,95.9072,56.35,362.222,139.732,50.46,49.54
Qc 8c 4c,6.15005,38.05,85.3533,97.5218,61.95,373.147,130.949,49.49,50.51
Qc 8c 4d,5.54634,45.22,102.894,98.9292,54.78,355.606,141.123,50.26,49.74
Qc 8c 5c,6.37528,38.60,87.7948,98.8779,61.39,370.705,131.262,49.73,50.27
Qc 8c 5d,6.80108,44.51,96.0989,93.8774,55.49,362.401,141.968,48.98,51.02
Qc 8c 6c,6.42229,40.18,93.8814,101.589,59.82,364.619,132.505,52.45,47.55
Qc 8c 6d,5.94246,42.43,84.9413,87.0466,57.57,373.559,141.053,48.78,51.22
Qc 8c 7c,8.08115,41.32,100.289,105.535,58.68,358.211,132.699,52.43,47.57
Qc 8c 7d,5.98907,43.59,87.4537,87.2377,56.41,371.046,142.983,49.35,50.65
Qc 8d 8c,2.43296,44.75,83.71,81.3264,55.25,374.79,147.476,51.88,48.12
Qc 8d 2c,3.4661,43.67,96.471,96.0384,56.33,362.029,139.726,50.32,49.68
Qc 8d 3c,5.14371,44.02,98.7319,97.5235,55.98,359.768,139.704,49.97,50.03
Qc 8d 4c,5.48991,44.86,101.298,98.1711,55.14,357.202,140.835,49.66,50.34
Qc 8d 5c,6.5699,44.21,95.7341,94.1471,55.79,362.766,141.358,48.91,51.09
Qc 8d 6c,5.65861,42.85,86.2552,87.5234,57.15,372.245,141.593,48.78,51.22
Qc 8d 7c,5.94138,43.59,88.7324,88.4998,56.41,369.768,142.507,49.47,50.53
Qc 9c 2c,7.45042,39.18,88.4252,98.1344,60.82,370.075,132.27,50.31,49.69
Qc 9c 2d,4.95251,41.48,76.5953,80.2909,58.52,381.905,141.864,48.91,51.09
Qc 9c 3c,8.70301,39.63,91.7051,100.614,60.37,366.795,132.079,50.78,49.22
Qc 9c 3d,6.20198,41.86,79.9446,83.0294,58.14,378.555,141.553,48.66,51.34
Qc 9c 4c,7.77809,39.19,87.7363,97.3302,60.81,370.764,132.551,49.57,50.43
Qc 9c 4d,5.78966,41.73,78.7855,82.0805,58.27,379.714,141.67,48.73,51.27
Qc 9c 5c,8.12783,39.94,90.9207,98.9706,60.06,367.579,133.052,49.11,50.89
Qc 9c 5d,6.64576,42.54,83.2571,85.0926,57.46,375.243,141.969,48.09,51.91
Qc 9c 6c,6.83261,39.92,92.2689,100.481,60.08,366.231,132.526,50.03,49.97
Qc 9c 6d,6.36733,42.13,80.8561,83.4373,57.87,377.644,141.872,47.44,52.56
Qc 9c 7c,7.45927,40.47,93.7432,100.708,59.53,364.757,133.205,50.21,49.79
Qc 9c 7d,6.38631,42.82,81.5173,82.7636,57.18,376.983,143.333,47.79,52.21
Qc 9c 8c,9.35912,40.64,90.144,96.4303,59.36,368.356,134.91,56.22,43.78
Qc 9c 8d,9.00261,43.39,81.2167,81.379,56.61,377.283,144.887,50.88,49.12
Qc 9d 9c,3.90976,46.17,90.2157,84.9484,53.83,368.284,148.743,49.52,50.48
Qc 9d 2c,4.44931,41.63,79.1469,82.6699,58.37,379.353,141.274,48.23,51.77
Qc 9d 3c,5.60227,42.49,84.6257,86.5932,57.51,373.874,141.328,48.06,51.94
Qc 9d 4c,5.23775,41.93,80.9074,83.9034,58.07,377.593,141.346,48.41,51.59
Qc 9d 5c,6.17121,42.80,84.7099,86.0433,57.20,373.79,142.073,47.76,52.24
Qc 9d 6c,5.83891,42.53,83.5799,85.449,57.47,374.92,141.814,47.15,52.85
Qc 9d 7c,6.01028,43.18,83.7335,84.3061,56.82,374.767,143.393,47.85,52.15
Qc 9d 8c,8.81409,43.71,82.8248,82.3838,56.29,375.675,145.087,50.95,49.05
Qc Jc 2c,7.12963,40.11,90.6037,98.2103,59.89,367.896,133.542,50.52,49.48
Qc Jc 2d,4.62921,42.63,68.3785,69.7452,57.37,390.121,147.819,54.40,45.60
Qc Jc 3c,8.14995,40.50,93.3779,100.247,59.50,365.122,133.401,51.43,48.57
Qc Jc 3d,5.43531,42.62,70.2063,71.6208,57.38,388.294,147.109,53.99,46.01
Qc Jc 4c,7.18154,40.45,90.1932,96.9568,59.55,368.307,134.442,50.17,49.83
Qc Jc 4d,5.31253,42.85,70.2954,71.3267,57.15,388.205,147.666,54.13,45.87
Qc Jc 5c,7.08865,41.11,92.4653,97.8025,58.89,366.035,135.111,50.58,49.42
Qc Jc 5d,5.71966,43.25,73.8765,74.2674,56.75,384.624,147.336,53.81,46.19
Qc Jc 6c,6.19509,41.10,94.8071,100.293,58.90,363.693,134.234,51.08,48.92
Qc Jc 6d,4.86909,42.81,71.4365,72.5582,57.19,387.064,147.122,53.54,46.46
Qc Jc 7c,6.41642,41.92,95.8443,99.3984,58.08,362.656,135.75,50.94,49.06
Qc Jc 7d,4.93439,42.46,71.803,73.523,57.54,386.697,146.101,53.35,46.65
Qc Jc 8c,5.56124,42.18,100.963,104.073,57.82,357.537,134.425,54.72,45.28
Qc Jc 8d,9.20341,40.17,72.5164,78.4822,59.83,385.984,140.253,54.76,45.24
Qc Jc 9c,7.93622,40.74,84.4317,90.1094,59.26,374.068,137.221,57.65,42.35
Qc Jc 9d,9.23386,39.80,82.1982,89.7934,60.20,376.302,135.89,54.62,45.38
Qc Jd Jc,1.70507,45.05,91.4601,88.2626,54.95,367.04,145.216,52.23,47.77
Qc Jc Tc,3.49466,44.88,101.008,97.8637,55.12,357.492,140.981,58.31,41.69
Qc Jc Td,3.06257,40.01,76.0138,82.6049,59.99,382.486,138.603,50.27,49.73
Qc Jd 2c,3.14302,42.87,69.3716,70.3579,57.13,389.128,148.068,53.54,46.46
Qc Jd 3c,3.91811,42.88,72.0538,73.064,57.12,386.446,147.069,53.07,46.93
Qc Jd 4c,3.94697,43.12,70.9939,71.582,56.88,387.506,148.105,52.84,47.16
Qc Jd 5c,4.58624,43.68,73.7926,73.4533,56.32,384.707,148.492,52.68,47.32
Qc Jd 6c,3.6101,43.26,72.7195,73.0904,56.74,385.781,147.8,52.51,47.49
Qc Jd 7c,3.69788,43.09,73.2449,73.9106,56.91,385.255,147.155,52.57,47.43
Qc Jd 8c,7.97708,40.83,74.9943,79.8546,59.17,383.506,140.905,54.04,45.96
Qc Jd 9c,8.46301,39.50,79.8609,87.897,60.50,378.639,136.061,54.13,45.87
Qc Jd Tc,2.79144,39.84,77.2412,84.2868,60.16,381.259,137.779,49.65,50.35
Qd Qc 2c,6.53735,47.70,111.194,101.356,52.30,347.306,144.357,54.51,45.49
Qd Qc 3c,9.74228,48.81,119.315,106.29,51.19,339.185,144.032,55.69,44.31
Qd Qc 4c,7.88536,48.56,117.709,105.389,51.44,340.791,144.024,55.15,44.85
Qd Qc 5c,9.63349,49.70,126.762,110.9,50.30,331.738,143.364,55.48,44.52
Qd Qc 6c,6.13384,49.95,126.188,109.842,50.05,332.312,144.334,55.05,44.95
Qd Qc 7c,4.60157,50.17,125.118,108.421,49.83,333.382,145.454,56.33,43.67
Qd Qc 8c,6.68711,50.38,130.751,112.835,49.62,327.749,143.597,56.57,43.43
Qd Qc 9c,6.17502,49.74,132.831,116.104,50.26,325.67,140.869,58.32,41.68
Qd Qc Jc,1.28264,42.80,92.1737,93.6435,57.20,366.326,139.215,54.09,45.91
Qh Qd Qc,3.76351,46.52,89.4325,83.585,53.48,369.067,150.022,61.64,38.36
Qd Qc Tc,2.24557,46.01,111.963,105.794,53.99,346.537,139.544,60.95,39.05
Qc Tc 2c,6.60954,40.93,93.063,98.8594,59.07,365.437,134.487,51.22,48.78
Qc Tc 2d,6.50083,41.52,57.8757,60.6092,58.48,400.624,148.92,56.72,43.28
Qc Tc 3c,7.37043,40.93,94.2874,100.156,59.07,364.213,134.04,53.02,46.98
Qc Tc 3d,7.25819,41.75,61.2297,63.7718,58.25,397.27,148.251,56.20,43.80
Qc Tc 4c,6.95259,40.76,89.4825,95.4458,59.24,369.017,135.421,50.86,49.14
Qc Tc 4d,6.82491,42.02,60.1753,62.2674,57.98,398.325,149.342,57.02,42.98
Qc Tc 5c,6.7102,41.62,92.9676,97.1118,58.38,365.532,136.122,51.58,48.42
Qc Tc 5d,7.036,42.72,65.9688,67.1396,57.28,392.531,148.976,56.49,43.51
Qc Tc 6c,5.66521,41.87,96.5503,100.249,58.13,361.95,135.368,52.38,47.62
Qc Tc 6d,6.30181,41.77,65.4491,68.1324,58.23,393.051,146.728,56.14,43.86
Qc Tc 7c,5.94391,42.31,97.5298,100.232,57.69,360.97,136.014,52.03,47.97
Qc Tc 7d,6.21151,41.52,65.3064,68.3929,58.48,393.194,146.156,56.09,43.91
Qc Tc 8c,5.22086,41.04,90.406,95.7832,58.96,368.094,135.713,56.62,43.38
Qc Tc 8d,11.1043,40.46,61.3266,65.9003,59.54,397.173,145.017,59.87,40.13
Qc Tc 9c,2.52016,39.80,88.4091,96.575,60.20,370.091,133.65,54.76,45.24
Qc Tc 9d,5.24527,41.66,77.4492,80.8281,58.34,381.051,141.993,52.75,47.25
